,Name,Price,Market-Cap
3151,Miracle Universe,$0.01476,"$991,751"
3152,CanaryX,$0.001228,"$768,817"
3153,Bullshit Inu,$0.00000373,--
3154,Zyro,$0.004595,"$160,836"
3155,Youclout,$0.002683,"$44,721"
3156,MonkeyLeague,$0.08051,"$7,056,644"
3157,Pocket Network,$0.1953,"$199,126,484"
3158,DUST Protocol,$2.67,--
3159,Moola Celo USD,$1.00,"$19,631,335"
3160,Poken,$0.007999,"$12,423,127"
3161,LBK,$0.01453,--
3162,Fit&Beat,$0.01999,"$199,896"
3163,AgeOfGods,$0.05665,"$3,818,881"
3164,Akita Inu,$0.0000002686,--
3165,Globiance Exchange Token,$0.0000001763,--
3166,FIT Token,$3.91,"$5,868,072"
3167,EtherSmart,$0.01832,--
3168,Songbird,$0.03686,"$368,165,310"
3169,Pancake Games,$0.000001246,"$1,165,886"
3170,Wrapped Huobi Token,$6.99,--
3171,Bend DAO,$0.02451,"$244,891,965"
3172,Bomb Money,$47.45,"$114,544"
3173,Octopus Network,$0.5718,"$29,137,057"
3174,Wizardia,$0.09295,--
3175,holoride,$0.3497,"$83,585,180"
3176,NvirWorld,$0.1089,"$56,710,057"
3177,MetaMUI,$0.3113,"$150,870,151"
3178,Sportium,$0.4124,"$9,730,535"
3179,KwikTrust,$0.07198,"$738,178"
3180,Bobcoin,$1.90,--
3181,Zamzam,$0.0002029,"$1,014,554"
3182,HitBTC Token,$0.1591,--
3183,Terran Coin,$3.88,--
3184,Sheesha Finance [BEP20],$38.27,"$2,806,061"
3185,Manifold Finance,$9.99,--
3186,Universe Crystal Gene,$0.0003748,"$378,812"
3187,ETH 2x Flexible Leverage Index,$0,0.00%
3188,Legion Network,$0.02774,--
3189,GAIA Everworld,$0.01329,"$1,279,126"
3190,Alpaca City,$0.02827,"$196,945"
3191,Decimal,$0.08545,"$126,196,499"
3192,JERITEX,$0.351,--
3193,HyperVerse,$0.2981,"$5,366,059"
3194,Grove,$0.0...01728,"$12,320,705"
3195,Rainmaker Games,$0.1198,"$3,594,308"
3196,Smile Coin,$0.0005716,"$5,716,456"
3197,Beau Cat,$27.97,--
3198,Sienna (ERC20),$1.17,--
3199,Coinerr,$0.002207,"$12,138,448"
3200,Manifold Finance,$9.99,--
3201,H3RO3S,$0.004943,--
3202,PECULIUM,$0.07875,"$17,364,658"
3203,Vector Finance,$0.3319,--
3204,XRUN,$0.3972,"$385,302,511"
3205,Realy,$1.49,"$7,468,873"
3206,Echelon,$0.0473,--
3207,NitroEX,$0.0002467,"$863,482"
3208,Spherium,$0.0232,--
3209,Zombie Inu,$0.00000001375,"$7,947,304"
3210,ADAX,$0.1131,"$5,929,228"
3211,Mars Protocol,$0.1727,"$12,435,867"
3212,Metagalaxy Land,$0.000000001089,"$848,377"
3213,KlayCity,$0.1189,"$1,783,201"
3214,InpulseX,$0.00000003889,"$932,154"
3215,Erugo World Coin,$2.15,"$15,074,863"
3216,Kishimoto Inu,$0.0...09245,--
3217,BreederDAO,$0.09577,"$6,791,554"
3218,Pkoin,$1.57,"$11,050,047"
3219,Edain,$0.1805,"$664,461"
3220,EdgeSwap,$0.01373,--
3221,BOT,$0.005988,"$421,893"
3222,HurricaneSwap Token,$0.002191,--
3223,Supercars,$1.71,"$10,235,895"
3224,Wrapped IoTeX,$0.03547,--
3225,Fame MMA,$0.05021,--
3226,FreeRossDAO,$0.00009041,"$697,682"
3227,Kitty Coin Solana,$0.0001508,"$63,331"
3228,Wonderman Nation,$0.03366,--
3229,Voxel X Network,$0.02354,"$4,452,193"
3230,Bit Hotel,$0.01896,"$666,161"
3231,Tesla tokenized stock Bittrex,$755.09,--
3232,Spice Trade,$0.09576,--
3233,Starly,$0.4648,"$2,686,610"
3234,Wirtual,$0.3968,--
3235,MMF Money,$0.03191,--
3236,Value Liquidity,$0.1158,"$720,108"
3237,Tesla tokenized stock FTX,$765.40,--
3238,Leonicorn Swap,$0.2,"$1,290,626"
3239,CryptoTanks,$0.03004,"$261,308"
3240,MYCE,$0.0006709,"$563,405"
3241,Scream,$3.29,"$475,379"
3242,SappChat,$0.001185,--
3243,Musk Gold,$0.05023,"$1,734,029"
3244,Avalaunch,$0.7644,"$11,113,491"
3245,xWIN Finance,$0.958,"$3,335,909"
3246,Homeros,$0.01412,"$43,059,930"
3247,BoringDAO,$0.01721,"$7,914,384"
3248,Export Mortos Platform,$0.1103,"$27,935,059"
3249,Evulus Token,$0.1019,"$2,567,456"
3250,Metafluence,$0.003201,"$605,213"
3251,Maiar DEX,$0.00008086,"$418,441,738"
3252,LoopSwap,$0.003286,--
3253,Gateway Protocol,$2.55,"$7,662,938,958"
3254,Treecle,$0.003749,"$2,511,591"
3255,GamiFi.GG,$0.002046,--
3256,BicycleFi,$0.002667,"$346,757"
3257,League of Ancients,$0.02737,"$1,876,468"
3258,Continuum Finance,$1.11,--
3259,Bitcicoin,$0.005946,"$46,343,249"
3260,LynKey,$0.1309,"$40,893,056"
3261,The Coop Network,$0.01237,"$4,947,504"
3262,zkTube Protocol,$4.95,"$33,160,251"
3263,Chain Pet,$0.0002055,"$1,027,711"
3264,Governance OHM,"$2,623.13",--
3265,GAMETREE,$0.2837,"$178,721,859"
3266,Lillion,$0.5204,"$929,495"
3267,Antex,$0.00006817,"$666,823"
3268,SmartLOX,$0.0006879,--
3269,Brother Music Platform,$0.0009916,--
3270,DocuChain,$0.009868,"$690,785"
3271,Bee Capital,$0.2855,"$2,748,116"
3272,Arenum,$0.3754,--
3273,Marshall Rogan Inu,$0.009192,"$9,192,363"
3274,Libre DeFi,$0.0006598,--
3275,Realms of Ethernity,$0.02846,"$498,077"
3276,TOR,$0.9982,"$17,040,278"
3277,BunnyPark,$0.01856,--
3278,SmartNFT,$0.0005394,--
3279,Keeps Coin,$0.02536,--
3280,DogeKing,$0.00000003439,--
3281,Squid Game,$0.01256,--
3282,PsyOptions,$0.05079,--
3283,Tokenplace,$0.02021,"$505,255"
3284,MetaKeeper,$0.1391,"$6,956,517"
3285,VeUSD,$0.9978,--
3286,Lido wstETH,"$1,812.06",--
3287,LogiTron,$0.02897,--
3288,Wrapped Moonbeam,$1.18,--
3289,SocialGood,$0.1996,"$783,604"
3290,Gode Chain,$0.007366,--
3291,Proof Of Liquidity,$0.03105,--
3292,Freedom Protocol,$0.02506,--
3293,Animal Concerts,$0.002659,--
3294,CropBytes,$0.07558,"$4,112,878"
3295,Falcon Swaps,$0.007582,"$103,628"
3296,Wrapped Rose,$0.06129,--
3297,coreDAO,$1.03,--
3298,GooseFX,$0.08239,--
3299,Chain Games,$0.04273,--
3300,Vee Finance,$0.0005009,"$285,023"
3301,DIAMOND,$32.77,"$18,054"
3302,BHAX Token,$0.007714,"$3,050,462"
3303,RankerDAO,$0.01317,"$389,691"
3304,CATCOIN,$0.000000003515,"$3,471,142"
3305,Meta Utopia,$45.47,"$51,461,719"
3306,NanoByte Token,$0.01358,"$15,958,546"
3307,Rocket Pool ETH,"$1,764.91",--
3308,Hector Finance,$8.41,"$22,911,311"
3309,Tether EURt,$1.07,"$42,834,282"
3310,Mouse Haunt Token,$0.1754,--
3311,XIDO FINANCE,$12.25,"$346,958,365"
3312,VIIIDA Gold,$59.56,--
3313,Kasta,$0.08757,"$23,551,930"
3314,Mineral,$0.002202,"$3,303,648"
3315,MetaGaming Guild,$0.02261,"$935,783"
3316,NVIDIA tokenized stock FTX,$184.14,--
3317,Lumenswap,$0.01742,"$4,827,662"
3318,OnX Finance,$0.06829,--
3319,Arker,$0.004435,"$284,321"
3320,Spellfire,$0.006363,"$465,752"
3321,CryptoArt.Ai,$0.02727,"$340,890"
3322,FolgoryUSD,$1.00,"$45,020,049"
3323,Radix,$0.08376,"$828,098,707"
3324,HKD.com DAO,$0.4492,"$202,128,962"
3325,Realm,$0.06001,"$4,707,853"
3326,CUBE,$0.1628,"$97,666,838"
3327,Gains Network,$0.5882,"$5,435,758"
3328,Coinbase tokenized stock FTX,$74.62,--
3329,Cykura,$0.06502,"$401,798"
3330,Okratech Token,$0.009991,"$917,758"
3331,Punk Vault (NFTX),"$77,398.73",--
3332,Hedron,$0.0000006169,"$24,634,465"
3333,ZoidPay,$0.2912,--
3334,ARCS,$0.003006,"$882,695"
3335,Metarun,$0.008208,"$226,436"
3336,METANOA,$0.03646,"$8,167,116"
3337,DigiFinexToken,$0.05449,--
3338,The Forbidden Forest,$0.004661,--
3339,Sivasspor Token,$3.50,--
3340,Asian Fintech,$0.01381,--
3341,Fringe Finance,$0.005678,"$3,432,981"
3342,Evmos,$1.98,--
3343,Duel Network,$0.1096,"$1,546,647"
3344,Hunter Crypto Coin,$0.002543,"$216,189"
3345,Dimitra,$0.0482,"$926,615"
3346,MVP Coin,$0.01877,"$13,048,085"
3347,Paycoin,$0.3974,"$99,957,711"
3348,Mecha Morphing,$0.5526,--
3349,Green Climate World,$0.4387,"$4,709,934"
3350,Wrapped OKT,$24.65,--
3351,MetaSwap,$131.58,--
3352,MARS4,$0.003912,"$3,719,538"
3353,NFTLaunch,$0.01208,"$1,631,067"
3354,Affyn,$0.06834,--
3355,Axl Inu,$0.0001082,"$958,242"
3356,Ltradex,$0.0000003016,"$6,397,236"
3357,EZChain,$0.1047,"$592,339"
3358,Talent,$0.166,--
3359,Takamaka Green Coin,$4.14,--
3360,Massive Protocol,$0.4709,--
3361,Anonverse,$0.0005608,"$48,988,009"
3362,Supreme Finance,$0.01065,"$1,127,309"
3363,4JNET,$0.000000001171,"$585,743"
3364,Whole Earth Coin,$0.158,"$495,425"
3365,PolyPad,$0.01164,"$13,965,103"
3366,Ndau,$9.09,--
3367,THORSwap,$0.3341,"$30,040,752"
3368,veDAO,$0.03506,--
3369,Lost Worlds,$0.1354,--
3370,Frax Price Index Share,$2.31,--
3371,sETH2,"$1,724.57","$50,340,291"
3372,MITA,$0.01666,"$240,768"
3373,Wonderland,$58.22,"$3,260,205"
3374,Plastiks,$0.02831,"$2,252,264"
3375,NAGA,$0.3155,"$24,579,793"
3376,Nekocoin,$0.0...01643,"$112,691"
3377,Avocado DAO Token,$0.102,"$2,151,857"
3378,Unipilot,$0.8798,"$4,792,074"
3379,PLT,$0.1633,"$65,937,072"
3380,Thor,$4.75,--
3381,ShinobiVerse,$0.00003798,"$516,107"
3382,Unizen,$0.6888,--
3383,Gold Fever,$0.358,"$5,603,650"
3384,Symbiosis Finance,$0.2606,"$4,506,347"
3385,Demeter,$0.7652,--
3386,STING,$0.5956,--
3387,Agro Global,$0.0004154,--
3388,BITCOIN ADDITIONAL,"$28,659.39","$28,659,385,506"
3389,Trisolaris,$0.08586,"$1,437,479"
3390,Arowana Token,$0.4327,"$12,349,426"
3391,IX Token,$1.19,--
3392,Acet,$0.04959,"$795,458"
3393,Arabic,$0.0117,--
3394,Redacted Cartel,$28.99,--
3395,Heroes & Empires,$0.008917,--
3396,Para,$0.0001835,"$5,110,281"
3397,XRdoge,$0.00002866,--
3398,Roseon World,$0.01785,"$640,235"
3399,JFIN,$1.03,--
3400,Sienna,$1.12,--
3401,Guardian,$7.36,"$368,202,224"
3402,TrustFi Network,$0.01776,"$350,676"
3403,WAXE,$107.59,--
3404,Alchemy,$0.1216,--
3405,GreenZoneX,$0.0002627,"$100,305"
3406,Giftedhands,$0.0001333,--
3407,Inflation Hedging Coin,$0.0002059,--
3408,Universal Store of Value,$474.00,"$82,949,551"
3409,Nation3,"$1,400.53","$2,945,943"
3410,Quidd,$0.08479,"$608,351"
3411,Lucky Block,$0.002148,"$79,963,441"
3412,MetaShooter,$0.06419,"$489,096"
3413,Shade Protocol,$12.35,--
3414,Scallop,$0.2723,"$8,163,804"
3415,LEMONCHAIN,$1.32,--
3416,DMD,$10.30,--
3417,Puli,$0.01957,"$995,823"
3418,Bezoge Earth,$0.000000001296,"$56,583,764"
3419,MetaVPad,$0.01468,"$2,495,453"
3420,SumSwap,$0.02258,--
3421,Meanfi,$0.2955,--
3422,ArbiSmart,$0.452,"$10,847,664"
3423,MOBLAND,$0.02749,--
3424,GazeTV,$0.00245,"$1,264,869"
3425,MeetPle,$0.07515,--
3426,Quickswap[New],$0.06921,--
3427,Zelda Inu,$0.009667,--
3428,StarSharks SEA,$0.02864,--
3429,Blockify.Games,$0.000001364,--
3430,Revuto,$0.05783,"$3,388,687"
3431,random,$0.000000135,--
3432,Launchpool,$0.3816,--
3433,Zoro Inu,$0.000000002937,--
3434,Nunu Spirits,$0.03967,--
3435,Sphynx BSC,$0.002319,--
3436,Stargaze,$0.03365,"$19,890,504"
3437,Black Whale,$0.4908,--
3438,Uno Re,$0.07139,"$3,457,326"
3439,Sheesha Finance [ERC20],$40.22,"$866,441"
3440,ThetaDrop,$0.007582,"$75,816,943"
3441,Premia,$0.6056,--
3442,Cashera,$0.00379,"$159,171"
3443,QiDao,$0.2103,--
3444,Copiosa Coin,$0.01873,"$7,300,554"
3445,HUPAYX,$0.07067,"$66,442,042"
3446,Bitsten Token,$0.009519,"$114,226"
3447,Ecoreal Estate,$0.1908,"$39,859,044"
3448,Philcoin,$0.2273,--
3449,Aeterna,$2.38,"$1,049,746"
3450,Dingocoin,$0.00001903,"$1,864,683"
3451,SOUNI,$0.002118,--
3452,ApeX Protocol,$0.1307,"$1,307,460"
3453,Giddy,$0.1211,"$58,774,425"
3454,Survival Game Online,$0.004779,--
3455,Moss Carbon Credit,$6.62,"$18,875,369"
3456,Puriever,$0.04199,--
3457,Bitcoiva,$9.39,"$150,712,787"
3458,ImminentVerse,$0.0006336,"$63,359"
3459,iStep,$0.02681,--
3460,April,$0.1379,"$5,542,196"
3461,GhostMarket,$0.04609,"$508,335"
3462,Bullieverse,$0.01677,"$1,175,953"
3463,Xiden,$35.90,--
3464,AEN Smart Token,$0.03081,--
3465,WELD,$0.03296,"$2,568,763"
3466,Port Finance,$0.1648,"$356,839"
3467,STEMX,$0.02862,--
3468,Virtual Tourist,$0.03525,"$916,503"
3469,Snap Token,$0.006456,--
3470,AlphaDEX,$0.03511,"$200,639"
3471,IndiGG,$0.195,--
3472,Planet,$92.99,"$8,895,396"
3473,MoonStarter,$0.008116,--
3474,Banana Task Force Ape,$0.000006945,"$6,945,194"
3475,Strip Finance,$0.02597,--
3476,MiraQle,$0.02115,--
3477,WaykiChain Governance Coin,$0.004483,--
3478,New Order,$0.03542,"$2,351,882"
3479,Binance Wrapped DOT,$5.60,--
3480,The Doge NFT,$0.00157,"$11,988,118"
3481,Ambire Wallet,$0.04063,"$882,850"
3482,Frz Solar System,$0.00000008702,--
3483,QiSwap,$0.01798,--
3484,Energy8,$0.000000005845,"$219,169"
3485,MetaPlayers.gg,$0.01288,--
3486,Kayserispor Token,$2.59,--
3487,Human,$0.2263,--
3488,Muu Inu,$0.000002032,"$1,970,977"
3489,Bitcoin God,$1.76,--
3490,Neopin,$2.52,"$12,075,115"
3491,Clifford Inu,$0.000003917,--
3492,Brazil National Fan Token,$0.3018,"$9,028,832"
3493,Oath,$0.0952,"$7,235,106"
3494,ERON,$0.00007314,"$99,635"
3495,Belrium,$8.07,--
3496,Grape Finance,$1.30,--
3497,Zamio,$0.02223,--
3498,WAGMI Game,$0.000004158,--
3499,UPFI Network,$0.002523,--
3500,Transient,$0.01035,"$1,271,525"
3501,Fidira,$0.0101,--
3502,SolRazr,$0.07777,"$1,899,041"
3503,Litedex,$0.1029,"$7,936,747"
3504,Apple Tokenized Stock Defichain,$158.41,--
3505,Temtum,$0.4841,--
3506,Soy Finance,$0.04964,"$2,552,586"
3507,Invesco QQQ Trust Defichain,$314.07,--
3508,Shambala,$0.00000001815,--
3509,First Ever NFT,$0.00008143,--
3510,Wolf Game Wool,$0.05609,--
3511,AssangeDAO,$0.000125,"$1,175,153"
3512,Kollect,$0.00698,"$1,034,044"
3513,Bitcoin Latinum,$10.17,--
3514,Comtech Gold,$59.44,"$1,783,200"
3515,Good Games Guild,$0.1553,"$200,766"
3516,Lendhub,$0.001264,--
3517,RUN TOGETHER,$0.0374,"$2,591,395"
3518,Ziktalk,$0.02029,"$185,572,121"
3519,EQIFI,$0.04258,"$3,215,417"
3520,Talkado,$0.0...04856,"$49,664"
3521,Monsters Clan,$0.05477,"$309,913"
3522,BITMIC,$1.86,--
3523,Paribu Net,$1.19,--
3524,AFKDAO,$0.03995,"$479,435"
3525,Goldario,$0.2021,"$14,169,784"
3526,Microtuber,$0.002847,"$3,112,876"
3527,BFG Token,$0.01595,"$42,769,303"
3528,QANplatform,$0.01293,"$23,724,931"
3529,Popsicle Finance,$0.49,"$6,326,353"
3530,Yoshi.exchange,$0.3974,"$50,737,199"
3531,xSUSHI,$1.89,--
3532,Lox Network,$0.000991,--
3533,Bitsubishi,"$1,085.61","$343,775,565,311"
3534,PlatinX,$0.06027,--
3535,Gym Network,$0.2513,--
3536,Galeon,$0.01854,"$18,603,918"
3537,Outer Ring MMO (GQ),$0.006482,"$6,791,273"
3538,ZEDXION,$0.1286,"$610,210,162"
3539,Findora,$0.003279,"$15,150,356"
3540,UpOnly,$0.07031,--
3541,Platypus Finance,$0.2443,"$4,759,727"
3542,pFTM,$0.3543,--
3543,TCGCoin 2.0,$0.2125,"$25,894,536"
3544,CrownSterling,$0.03858,--
3545,PegasusDollar,$7.39,"$180,120"
3546,KridaFans,$0.04225,"$199,881"
3547,The Neko,$0.00009022,--
3548,Cardence,$0.01321,--
3549,Vault Hill City,$0.01364,"$564,832"
3550,ImpactXP,$0.0...01642,--
3551,FastSwap (BSC),$0.004485,"$906,133"
3552,Squawk,$0.0000001064,--
3553,PDX Coin,$21.36,"$21,333,983"
3554,DarkShield Games Studio,$0.01372,"$1,338,169"
3555,The Wasted Lands,$0.07573,"$304,461"
3556,United Bitcoin,$0.04079,--
3557,OEC UNI,$4.69,--
3558,Vader Protocol,$0.001629,"$6,860,220"
3559,PROXI,$0.008682,--
3560,Protocon,$0.1141,"$598,620"
3561,BTC 2x Flexible Leverage Index,$11.80,"$3,117,790"
3562,Cornucopias,$0.0248,"$12,095,944"
3563,Ref Finance,$0.4614,--
3564,Divergence,$0.02847,"$1,585,734"
3565,SX Network,$0.2499,"$25,491,482"
3566,Cherry Network,$0.07991,"$11,677,894"
3567,BitBook,$0.002016,"$806,245"
3568,HUGHUG Coin,$0.04825,--
3569,dexSHARE,$231.41,"$1,374,094"
3570,Compendium Finance,$0.0416,"$3,387,721"
3571,Terareum,$0.00000000163,"$29,342,057"
3572,LuxFi,$0.1202,"$718,777"
3573,ONINO,$0.09821,"$1,789,030"
3574,WonderHero,$0.2079,"$1,226,776"
3575,3x Long Tezos Token,$0.0001479,--
3576,VEROX,$39.97,--
3577,Robo Inu Finance,$0.0...02089,"$12,536,214"
3578,Yeti Finance,$0.09015,"$743,921"
3579,Treasure Under Sea,$0.001824,"$1,220,321"
3580,Pig Finance,$0.00000002552,--
3581,DNAxCAT Token,$0.09253,--
3582,PLAYA3ULL GAMES,$0.001004,"$142,918"
3583,Filda,$0.006702,"$417,109"
3584,UniWorld,$0.03368,"$8,680,748"
3585,MyOwnItem,$2.26,--
3586,AVNRich Token,$0.005029,--
3587,DeFi11,$0.002664,--
3588,AlgoBlocks,$0.04589,"$669,639"
3589,Gains Associates,$0.1289,"$4,384,105"
3590,RaceFi,$0.0267,--
3591,MLOKY,$0.001121,"$111,872"
3592,Dreamverse,$0.02124,"$1,329,253"
3593,Griffin Art,$0.00004724,--
3594,Mercurial Finance,$0.04492,--
3595,Dragon War,$0.01019,--
3596,GreenFuel,$0.006692,"$50,191"
3597,BlackPearl Token,$0.0002996,--
3598,Final Frontier,$0.001343,--
3599,Rise of Defenders,$0.005643,"$2,821,492"
3600,Akt.io,$2.90,"$30,176,292"
3601,BlueArk,$0.002471,"$80,292,556"
3602,Amazon Tokenized Stock Defichain,"$2,335.62",--
3603,Mononoke Inu,$0.0...03366,--
3604,SoldierNodes,$0.308,--
3605,Davis Cup Fan Token,$1.58,"$498,319"
3606,MarX,$0.02753,--
3607,Elk Finance,$0.4498,"$842,976"
3608,Radar,$0.1027,"$5,025,716"
3609,DriftDelivery.CC,$0.0005695,"$14,807"
3610,TeraBlock,$0.007371,--
3611,Lion Token,$0.0001277,--
3612,Vera,$0.05943,"$2,558,439"
3613,Drip Network,$14.14,"$1,414,412"
3614,ESG,$0.4963,--
3615,Whole Network,$0.00003478,--
3616,WTF Token,$0.001979,--
3617,ChargeDeFi Static,$0.8595,--
3618,Chedda Token,$0.000315,"$4,869,958"
3619,Alium Finance,$0.02175,"$71,463"
3620,Zeptacoin,$0.04209,--
3621,Frontrow,$0.01409,"$3,815,452"
3622,Orbitau Taureum,$0.02314,--
3623,FileStar,$0.01299,--
3624,Savage,$0.004739,"$261,428"
3625,Tectonic,$0.000000174,--
3626,Metapad,$0.01188,--
3627,Plant Exodus,$0.02648,"$794,326"
3628,Hurrian Network,$0.00003016,"$240,508"
3629,Blockcloud,$0.0004065,--
3630,2022MOON,$0.000000003533,--
3631,Blocto Token,$0.1544,"$3,859,503"
3632,Comdex,$0.411,"$11,785,461"
3633,UNITED EMIRATE DECENTRALIZED COIN.,$0.0203,"$405,988"
3634,Froyo Games,$0.02687,--
3635,ASSAPLAY,$0.03423,"$108,634"
3636,Camp,$0.00001012,--
3637,ETHDOWN,$1.69,--
3638,EverGrow Coin,$0.0000002306,"$113,608,217"
3639,ExchangeCoin,$0.03918,--
3640,Horde Token,$103.27,--
3641,IX Swap,$0.0687,"$4,343,540"
3642,Kyoko,$0.1078,--
3643,Burn Floki,$0.0...02616,"$261,596"
3644,DELOT.IO,$0.002678,"$167,187"
3645,Wrapped VeChain,$0.02908,--
3646,TBCC,$0.08649,"$86,493,870"
3647,LavaX Labs,$0.01199,--
3648,Pacific,$0.002465,--
3649,Movey Token,$0.2203,"$1,593,595"
3650,Space Crypto,$0.02556,--
3651,ShibElon,$0.0000002378,--
3652,BattleVerse,$0.01835,"$73,394"
3653,Senspark,$0.06279,--
3654,GACUBE,$0.00007991,"$15,981"
3655,Flare Finance,$0.7151,--
3656,Bitpaid Token,$1.27,--
3657,BeatBind,$0.007232,"$1,084,839"
3658,Lego Coin,$0.0000005907,11.47%
3659,ByteDex,$0.02126,--
3660,VicMove,$0.04364,"$2,181,839"
3661,Utility NFT Coin,$0.0003747,"$374,659"
3662,NFTDAO,$0.000000007381,"$532,068"
3663,Alchemist,$5.03,"$5,730,244"
3664,LUNA DOGE TOKEN,$0.00001388,"$138,820"
3665,ReFork,$0.01978,"$5,706,656"
3666,EVE Token,$0.02595,"$1,038,182"
3667,Andus Chain,$0.1197,--
3668,Spain National Fan Token,$0.1623,"$4,056,385"
3669,TaleCraft,$0.07442,"$396,071"
3670,Scorefam,$0.0324,--
3671,Open Rights Exchange,$0.01046,"$417,929"
3672,PayPal tokenized stock FTX,$83.81,--
3673,Parrot Protocol,$0.0005767,--
3674,DOGAMÍ,$0.1599,"$6,894,882"
3675,ASYAGRO,$0.05015,"$1,662,439"
3676,Metacyber,$0.0000001038,"$82,039"
3677,Etermon,$0.004894,--
3678,UNIVERSE ISLAND,$0.00006493,--
3679,Hudi,$0.4115,"$2,856,929"
3680,RCCCToken,$0.01061,--
3681,AirCoin,$0.0000001305,"$10,177,044"
3682,BTS Chain,$0.1355,--
3683,Pige Inu,$0.0...00633,"$632,960"
3684,LunaChow,$0.0000003946,"$394,561"
3685,ElevenToken,$0.02018,"$1,138,081"
3686,Kingdom Karnage,$0.004905,"$667,828"
3687,MetaMate,$0.003331,"$78,270"
3688,Bomb Money,$2.56,"$4,379,179"
3689,Katana Inu,$0.0002215,--
3690,3X Long Cardano Token,$0.8275,--
3691,Unicly,$8.39,--
3692,Angle,$0.1049,"$1,388,923"
3693,Smart Block Chain City,$1.38,"$4,138,425,766"
3694,Gro DAO Token,$0.5796,"$2,898,033"
3695,Wrapped Cardano,$0.4577,"$15,442,474,567"
3696,Dominium,$2.03,"$329,960"
3697,Class Coin,$0.05474,--
3698,Walk To Earn,$0.0...00463,"$46,297"
3699,Doont Buy,$0.003101,--
3700,Bedrock,$0.03467,"$3,467,097"
3701,MarsDAO,$0.1077,"$10,529,567"
3702,QATAR 2022 TOKEN,$0.0...06006,"$5,988,285"
3703,Crypto Holding Frank Token,$1.03,--
3704,Pet Alliance,$0.07249,"$5,799"
3705,Elephant Money,$0.00000007543,--
3706,Jones DAO,$1.92,--
3707,Zugacoin,$108.05,--
3708,Galaxy War,$0.002724,--
3709,IDK,$0.06875,--
3710,Rake Finance,$7.25,--
3711,BSCStation,$0.03098,"$4,983,137"
3712,SeedOn,$0.004356,--
3713,Kaizen Finance,$0.07116,"$2,846,272"
3714,BH Network,$0.2491,"$14,821,857"
3715,UniX Gaming,$0.08154,"$2,598,429"
3716,RoboFi,$0.142,--
3717,Gem Guardian,$0.03198,"$67,168"
3718,Zone of Avoidance,$0.01929,"$708,515"
3719,J9CASINO,$0.01359,--
3720,Smart Reward Token,$0.01792,--
3721,Round Dollar,$14.42,--
3722,CPCoin,$0.8562,"$39,522,103"
3723,JPool Staked SOL (JSOL),$42.52,--
3724,TOKOK,$0.002636,--
3725,DEIP Protocol,$0.003133,--
3726,POP Network Token,$0.0004755,"$760,806"
3727,Prime Numbers,$1.12,"$1,229,669"
3728,Vow,$0.2798,"$43,958,012"
3729,Neos Credits,$0.3586,"$14,139,878"
3730,Kling,$0.0004568,--
3731,ImpulseVen,$0.1448,--
3732,OmniaVerse,$0.002902,"$1,944,598"
3733,Ravendex,$0.001442,"$1,441,674"
3734,Faith Tribe,$0.0217,"$6,240,926"
3735,YellowHeart Protocol,$0.09532,--
3736,Tartarus Finance,$0.0000826,"$18,999"
3737,Polaris Share,$0.06021,"$9,536,774"
3738,Sipher,$0.2786,"$20,743,748"
3739,PlayPad,$0.01221,"$449,930"
3740,iShares Silver Trust Defichain,$19.90,--
3741,JustCarbon Removal,$25.72,--
3742,CoW Protocol,$0.1584,"$11,183,208"
3743,NAOS Finance,$0.04474,--
3744,Defira,$1.03,"$1,026,406,908"
3745,Uhive,$0.001051,"$1,945,580"
3746,dAppstore,$0.007122,"$251,749"
3747,BLOCKS,$0.006756,--
3748,Sperax USD,$0.9959,"$22,134,796"
3749,Altrucoin,$0.4877,"$975,427"
3750,Elvantis,$0.02251,"$1,009,173"
3751,SpaceMine,$0.8055,"$504,714,586"
3752,Netflix Tokenized Stock Defichain,$193.71,--
3753,SIMBA Storage Token,$0.09596,--
3754,En-Tan-Mo,$0.02476,--
3755,Galaxy Coin,$0.000000004162,"$1,277,743"
3756,Cindrum,$0.003683,"$109,990"
3757,QMALL TOKEN,$0.7415,"$104,197,528"
3758,SKY FRONTIER,$0.00000001792,"$4,121,937"
3759,Waves.Exchange Token,$1.12,"$16,441,033"
3760,OpenLive NFT,$0.209,--
3761,Cardiocoin,$0.007814,"$9,376,556"
3762,Theos,$0.0006167,"$296,957"
3763,Secretum,$0.1071,--
3764,Petoverse,$3.50,--
3765,Laqira Protocol,$0.04021,"$120,639,075"
3766,Nexus Protocol,$0.0003617,--
3767,MarketMove,$0.00004213,"$9,909,052"
3768,Toucan Protocol: Base Carbon Tonne,$2.13,"$37,782,914"
3769,Crime Cash Game,$57.02,"$570,171"
3770,GymMov,$0.01223,"$611,560"
3771,300FIT NETWORK,$0.001102,"$10,424,479"
3772,SnowCrash Token,$0.02185,--
3773,3X Long Matic Token,$0.000732,--
3774,SmartX,$0.0007102,$0
3775,CronosNode,$8.33,"$8,325,118"
3776,The Crypto You,$0.00009677,--
3777,Sport Move,$0.001214,"$60,718"
3778,CoolHash,$1.19,"$7,759,608"
3779,GFORCE,$0.596,"$595,998"
3780,Globe Derivative Exchange,$0.193,--
3781,Maxonrow,$0.004444,--
3782,Zipmex,$1.55,"$137,079,441"
3783,Babylon Finance,$28.43,"$12,171,406"
3784,Wrapped WAN,$0.202,--
